timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault
2025-12-06 11:22:35.626,30.40136384897068,30.33837052090246,30.43076981867415,4.430773193450677,4.382478013309653,4.477830035639369,1188.7447366229387,1170.7538597165794,1196.0287971973291,0.7323076995167288,1.0,0.0,0.0011001741437751344,2.804188685188597e-05,3.0131977224334995e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:36.727,30.359375404802904,30.29220791290294,30.43076981867415,4.41219812416567,4.396099730785329,4.450586600688017,1188.9589217753921,1162.091463499808,1199.6943013168727,0.732020408943941,1.0,0.0,0.0017231018341678076,7.129937364355559e-05,2.213902286256904e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:37.827,30.32788210059903,30.26913582088912,30.384557786021844,4.419628151879672,4.382478013309653,4.450586600688017,1195.225484800697,1178.9293884335566,1199.954853693629,0.7314780997291453,1.0,0.0,0.001328919650640732,5.006051522121262e-05,7.944700600511333e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:38.828,30.303758693971577,30.22300999210455,30.361461064427374,4.454673115930722,4.423343165736673,4.491451753115037,1191.5651961201395,1174.0522912609422,1199.7342199297434,0.7366248081948119,1.0,0.0,0.0004362554813238663,2.630649292634193e-05,5.866132103924702e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:39.926,30.243977942832533,30.199956227889857,30.29220791290294,4.433249869355345,4.382478013309653,4.477830035639369,1194.9825168479524,1189.6925789562779,1198.8324306570612,0.7333519591396233,1.0,0.0,0.0009071242343535817,4.053346360062588e-05,4.190417465248203e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:41.028,30.2439840608438,30.176908545523872,30.33837052090246,4.424581503689008,4.396099730785329,4.464208318163693,1189.223412395349,1177.2919831043696,1199.4162153285306,0.7297805511395153,1.0,0.0,0.0010967075830450714,7.567092199017641e-05,3.953176116297941e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:42.028,30.218405932044277,30.13083137162323,30.26913582088912,4.408359276513435,4.382478013309653,4.423343165736673,1192.536744426424,1169.2694673187566,1199.2302362427574,0.7359524697636064,1.0,0.0,0.002069895059250298,5.882117602771781e-05,4.860713838773344e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:43.128,30.206250805779607,30.13083137162323,30.26913582088912,4.417151475975005,4.382478013309653,4.464208318163693,1188.4598590620756,1172.7898733519346,1197.5676930428028,0.734655115936696,1.0,0.0,0.001555066506228956,4.422219440943354e-05,9.357165071361906e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:44.126,30.18153324971491,30.084778361129167,30.26913582088912,4.45058660068802,4.423343165736673,4.491451753115037,1189.4293623158057,1170.0656629808147,1197.2486196890104,0.7318646936578663,1.0,0.0,0.00045942421395360304,3.645003967684801e-05,4.608063895628246e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
2025-12-06 11:22:45.226,30.12874820081115,30.038749405017086,30.199956227889857,4.4221048277843416,4.368856295833985,4.464208318163693,1188.000635829298,1177.3556833147773,1198.6243098445052,0.739875487685858,1.0,0.0,0.001215670630779298,6.4963810156822e-05,3.918934662262465e-05,30.0,4.5,1250.0,"{'name': 'heater_power_loss', 'id': None}",1
