timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault,temp_dev,ph_dev,rpm_dev,dist_sq,pred_anomaly
2025-12-01 18:23:16.834,29.98647775157169,29.92378153941172,30.0157439133518,1.5706358778506035,1.5524488384156683,1.5808818670052434,1005.0137199870737,988.0481148896129,1037.6260510012848,0.4654646462619593,0.8498972687901882,-13.815510557964274,-4.772906246701129,-10.181097249932984,-10.82955491996153,30.0,5.0,1000.0,none,0,-0.01352224842830907,-13.815510557964274,5.013719987073728,1266.0560301165542,0
2025-12-01 18:23:17.883,29.994846613266848,29.877835918624385,30.038749405017086,1.5719223823278263,1.5610639531913655,1.5808818670052434,1001.9372484445049,979.010810908645,1021.1114488143799,0.46307058625357433,0.8473636871913031,-13.815510557964274,-4.669116782482922,-10.355725473886904,-9.48571903046106,30.0,5.0,1000.0,none,0,-0.005153386733152132,-13.815510557964274,1.9372484445049167,1274.2104865573806,0
2025-12-01 18:23:18.958,30.005298271892887,29.946763221075685,30.084778361129167,1.5801170487697764,1.5696054812710505,1.592032512442769,999.8668152863683,979.5520792429184,1016.8771337848416,0.4627292192803324,0.8516157324334919,-13.815510557964274,-4.603815812445264,-9.297081995255365,-9.624068483362626,30.0,5.0,1000.0,none,0,0.0052982718928866746,-13.815510557964274,-0.13318471363174922,1298.5242789428614,0
2025-12-01 18:23:20.061,30.00320143371061,29.969750834932256,30.038749405017086,1.577307700036258,1.5724365210499005,1.5836812065962131,1001.3795008198955,986.6532286481588,1021.7354163476587,0.46385697218158445,0.8493369054794918,-13.815510557964274,-4.477110566183888,-10.022704946830148,-9.61589140635805,30.0,5.0,1000.0,none,0,0.0032014337106112123,-13.815510557964274,1.3795008198954974,1306.0241700250988,0
2025-12-01 18:23:21.062,30.015762412883845,29.90080577642732,30.10780185277025,1.5786367394709488,1.5667664039459728,1.5948008539023228,993.8026708387615,976.2086946283042,1027.0703322466607,0.46000725988233776,0.8513671210592916,-13.815510557964274,-4.395464864899586,-9.780578014605632,-10.6236575167578,30.0,5.0,1000.0,none,0,0.015762412883844945,-13.815510557964274,-6.1973291612384855,1302.0152717281567,0
2025-12-01 18:23:22.078,30.020348595380362,29.969750834932256,30.061760883079785,1.5713050667309043,1.5639192433062388,1.5780746691089178,1001.8925456805273,977.7022893165703,1028.410933217588,0.46337109768137513,0.8466609538505665,-13.815510557964274,-4.2727419860160785,-10.607711385919801,-10.419171855430774,30.0,5.0,1000.0,none,0,0.020348595380362156,-13.815510557964274,1.8925456805272916,1275.4107584639344,0
2025-12-01 18:23:23.158,29.99484392665862,29.92378153941172,30.061760883079785,1.5685740218791735,1.5553287979070474,1.5836812065962131,1011.8264109134379,995.3539784948757,1032.07228929702,0.46301603935191127,0.846708292287974,-13.815510557964274,-4.166930897733072,-10.043527160498979,-9.407585613481176,30.0,5.0,1000.0,none,0,-0.005156073341378686,-13.815510557964274,11.82641091343794,1252.7479635467912,0
2025-12-01 18:23:24.175,30.020352180439385,29.946763221075685,30.084778361129167,1.5870301028901717,1.5808818670052434,1.5975615527997957,993.0251852965808,973.8660859903564,1013.0374589178922,0.46335266851702495,0.8529299300318707,-13.815510557964274,-4.2054401134003605,-10.06228490480063,-9.693264680903733,30.0,5.0,1000.0,none,0,0.020352180439385137,-13.815510557964274,-6.974814703419156,1335.5688737564979,0
2025-12-01 18:23:25.259,30.013667712302773,29.92378153941172,30.10780185277025,1.5973108948720294,1.586472731755196,1.608528759222523,1001.9172388823731,986.4720325065705,1021.7498971644718,0.4613026904795001,0.8471499816359216,-13.815510557964274,-5.132952302844137,-10.986032986272527,-9.737815293724646,30.0,5.0,1000.0,none,0,0.013667712302773083,-13.815510557964274,1.9172388823731126,1372.7201324940188,0
2025-12-01 18:23:26.274,30.015748095687048,29.969750834932256,30.061760883079785,1.6096188933970992,1.5948008539023228,1.619376989682884,991.5522432448688,971.7147052462744,1004.9973719678818,0.46227819919296254,0.8525980404367811,-13.815510557964274,-8.974509280656383,-9.885128533206442,-9.596852133691003,30.0,5.0,1000.0,none,0,0.015748095687047936,-7.00759030475178,-8.447756755131195,301.5974806354084,0
