timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault
2025-11-26 09:14:58.645,30.003212790809336,29.90080577642732,30.061760883079785,5.1242424467576635,5.009077017190612,5.213402779325705,996.6789189768674,970.7556411892394,1030.9706420817272,0.46367109709169224,0.8478814101754545,0.01333607636077585,0.0,9.122100586533788e-05,1.7982740324291232e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:14:59.659,29.976032091624862,29.92378153941172,30.061760883079785,5.0487038316652955,5.009077017190612,5.104429039520321,992.4219026332547,965.3589396636195,1008.6558295114896,0.46775586440294253,0.8530761781035003,0.000511669473047524,0.0,3.702099587850716e-05,5.6063586645321895e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:00.658,29.98815641877527,29.946763221075685,30.084778361129167,5.103066867772754,5.0635638870933,5.131672474471665,993.7349371455259,976.3389181715077,1011.017283887289,0.46418036035814136,0.8518654555907299,0.0021945062248974628,0.0,3.4177037607065e-05,5.600405818619241e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:01.658,29.988162342837143,29.877835918624385,30.061760883079785,5.10579121126789,5.009077017190612,5.1452941919473405,991.5164236877129,968.8923407595744,1014.770514166534,0.46068603448405465,0.8548540189851902,0.002267886648909561,0.0,3.725431032367299e-05,3.0991031905616273e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:02.742,29.995053292077774,29.946763221075685,30.061760883079785,5.122137272238695,5.0499421696176325,5.213402779325705,1009.654609385377,989.1967486283576,1025.8384186923222,0.46516509244605375,0.8499198436198855,0.0021727196128649255,0.0,2.7298752923863314e-05,5.633495059451562e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:03.867,29.999020781586992,29.946763221075685,30.038749405017086,5.13910250218567,5.090807322044645,5.213402779325705,998.2839742322581,957.1090863607576,1023.3009468899751,0.4628011103888431,0.8515437674438395,0.003263241136659628,0.0,7.386889501599052e-05,3.619514245053648e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:04.858,30.003217687545177,29.90080577642732,30.10780185277025,5.11681241904366,5.0499421696176325,5.172537626898684,993.3949080259009,967.827908649223,1020.8371915412914,0.46906150178179934,0.8546989415585664,0.0024353852266833236,0.0,5.4300918649327e-05,8.898148207844622e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:06.019,30.00111327465545,29.946763221075685,30.038749405017086,5.11062072928199,5.0499421696176325,5.172537626898684,1000.1712189544579,964.0178249228165,1020.9257632631434,0.46058530000929915,0.8501267457709467,0.0023558665224199817,2.815652299806951e-05,5.6194765932268975e-05,3.944035553920536e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:07.146,30.01157087163996,29.946763221075685,30.084778361129167,5.105667377472654,5.0499421696176325,5.158915909423008,1001.0063606447619,967.6798507830117,1029.2896599915498,0.46237021869742184,0.8522447919198484,0.0021485154744252124,0.0,5.878571649506607e-05,2.1795101512394618e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:08.069,29.97896374069531,29.90080577642732,30.084778361129167,5.0594773718506,4.954590147287917,5.1452941919473405,1010.2985443387091,995.0024752589253,1029.4209913445125,0.4633372594309496,0.8486295441546486,0.001048100366625344,0.0,2.612075982138803e-05,7.034275888358225e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:09.193,30.009474032225057,29.969750834932256,30.061760883079785,5.136625826281001,5.090807322044645,5.213402779325705,1003.1638634154253,985.4406469000614,1025.1393571668564,0.4656696977578109,0.8501701319790943,0.003236117561476892,0.0,5.835201306728215e-05,7.60595832080103e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:10.259,29.982299262767967,29.90080577642732,30.0157439133518,5.179967654612687,5.131672474471665,5.267889649228393,999.8787320665531,965.0144486431029,1025.7207600835386,0.46441668547473525,0.8495410257999012,0.005252515672818026,0.0,3.8273227921846785e-05,6.786555486041826e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:11.358,29.971845483923527,29.92378153941172,30.0157439133518,5.274081338990063,5.227024496801373,5.404106823985121,988.6495567613089,956.5975210441912,1023.6699151805317,0.4658531571599074,0.8575629466042071,0.008478458024907806,0.0,4.392582792882925e-05,6.994063550932513e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:12.366,29.974355495282005,29.92378153941172,30.038749405017086,5.416366369713227,5.349619954082432,5.458593693887816,991.612304470118,976.25530155941,1012.8236580919372,0.4659103844353549,0.8515100084419596,0.012989081158248142,0.0,2.623088124567016e-05,1.7278628507139887e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:13.459,29.961401428302477,29.90080577642732,30.038749405017086,5.357049981796435,5.308754801655413,5.404106823985121,1007.1261513516278,982.6533053867934,1015.1802710486236,0.4652008690467742,0.8512933923206751,0.014372236621626944,0.0,4.880300559531943e-05,3.2148074795630604e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:14.622,29.984392839344604,29.90080577642732,30.061760883079785,5.359526657701102,5.281511366704068,5.4177285414607965,998.8293237755581,978.3059426214124,1025.4816481079006,0.46130897955343203,0.8532764929020005,0.017073283035788082,0.0,2.7658716573351883e-05,5.653152407351987e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:15.643,30.013454720701617,29.969750834932256,30.084778361129167,5.544410513984554,5.44497197641214,5.662919456022909,1010.8501248539308,990.9998490348721,1040.6357091733935,0.4647451126103396,0.8473183559861992,0.023568817845074246,0.0,4.5812518217848354e-05,4.925382446843226e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:16.558,29.98586001806525,29.90080577642732,30.061760883079785,5.352344297577566,5.254267931752724,5.472215411363485,995.892046586665,978.7827382688154,1004.0875813188903,0.46210956376886747,0.8518718104747262,0.02264936999664934,0.0,8.687741845956706e-05,3.884297463228695e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:17.691,29.980217630630296,29.92378153941172,30.10780185277025,5.191112696183694,5.118050756995997,5.267889649228393,998.0779259927832,980.8243229216849,1028.8100212320385,0.4667984305818159,0.852599526211598,0.021577312588536755,0.0,6.56860029369067e-05,4.126867754792156e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:18.817,30.00111651655304,29.90080577642732,30.038749405017086,5.198542723897696,5.118050756995997,5.267889649228393,1001.5495958643354,969.2995864211441,1031.077688113133,0.4608013103702877,0.8511117866587398,0.023635510717657363,0.0,9.162519442474238e-05,8.711115718825312e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:19.841,29.98126190614537,29.90080577642732,30.061760883079785,5.143932020199773,5.090807322044645,5.227024496801373,998.9208225428205,974.401650076133,1025.2787320688467,0.46817273513525287,0.8503216370859439,0.023584801263263466,0.0,6.772062854313382e-05,3.7834549293647755e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:20.763,30.018053431270438,29.946763221075685,30.10780185277025,5.124861615733831,5.0635638870933,5.213402779325705,1004.0762936012843,972.9689709625504,1027.9261671226757,0.46112649462054317,0.8504932416992335,0.024263011230583234,0.0,7.206877624009242e-05,8.608696877477026e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:21.758,29.972054948822652,29.92378153941172,30.0157439133518,5.055390856607898,4.9682118647635924,5.104429039520321,1009.9147653992002,979.4160516709233,1025.946778244619,0.4649655421452912,0.8480220748915906,0.009723488986243669,0.0,7.01353756200877e-05,1.93542525869063e-05,30.0,5.0,1000.0,none,0
2025-11-26 09:15:22.913,29.986487487119845,29.877835918624385,30.061760883079785,4.955828485240253,4.84561640748254,4.995455299714936,1004.2562792450364,983.0851133266865,1025.663236660343,0.46880090293154414,0.8472233381568146,0.0,0.0006325137463746435,5.54463569612156e-05,8.739862161063058e-06,30.0,5.0,1000.0,none,0
