timestamp              , temp_mean         , temp_min          , temp_max          , ph_mean           , ph_min            , ph_max            , rpm_mean          , rpm_min           , rpm_max           , heater_pwm         , motor_pwm         , acid_pwm           , base_pwm           , acid_dose_l        , base_dose_l        , setpoint_temp, setpoint_ph, setpoint_rpm, faults_active                               , has_fault, temp_dev             , ph_dev             , rpm_dev               , dist_sq              , pred_anomaly
2025-12-01 14:34:20.156, 30.10990038170977 , 30.061760883079785, 30.176908545523872, 1.6174133173743563, 1.6112518696565825, 1.630108797885115 , 1000.9270603626043,  983.2209990641159, 1022.8391838743672, 0.4980905773592545 , 0.849275316819507 , -8.708866029112578 , -13.815510557964274, -10.583142520499182, -9.866366099006353 ,          30.0,         5.0,       1000.0, none                                        ,         0, 0.10990038170977101  , -3.217964590194676 , 0.9270603626042657    ,    304.50933022748126,            0
2025-12-01 14:34:21.205, 30.114721562874365, 30.038749405017086, 30.176908545523872, 1.6158642068812454, 1.6030601908878999, 1.6274366238567897, 1004.5036921614086,  988.7412850693146, 1015.2331276233815, 0.4970138968664409 , 0.8465280081968689, -7.965145230542415 , -13.815510557964274, -10.144116921110147, -10.378059235158686,          30.0,         5.0,       1000.0, none                                        ,         0, 0.11472156287436519  , -3.4347044177442547, 4.503692161408594     ,    308.1999668976051 ,            0
2025-12-01 14:34:22.253, 30.097347575490538, 30.038749405017086, 30.15386693132399 , 1.6242693663808956, 1.6139675848935855, 1.6327738504250329,  998.4406381597768,  968.33012197381  , 1031.713029349704 , 0.4907033282550514 , 0.8495084810608446, -6.543687476393523 , -13.815510557964274, -10.72303216433227 , -9.942012055074844 ,          30.0,         5.0,       1000.0, none                                        ,         0, 0.09734757549053796  , -2.5941422818294773, -1.5593618402232323   ,    205.16609969490452,            0
2025-12-01 14:34:23.306, 30.12455607551988 , 30.061760883079785, 30.15386693132399 , 1.6240253151770192, 1.6112518696565825, 1.640726656186505 ,  997.8089982723089,  980.6887580667842, 1025.9537438230848, 0.49287095047954277, 0.8479666566856551, -6.72255830844218  , -13.815510557964274, -9.780130980079102 , -10.488582013470513,          30.0,         5.0,       1000.0, none                                        ,         0, 0.12455607551988024  , -2.610856468407338 , -2.1910017276910594   ,    271.8990218539442 ,            0
2025-12-01 14:34:24.351, 30.100900827044832, 30.038749405017086, 30.15386693132399 , 1.6199163242463404, 1.608528759222523 , 1.6354318193339759,  994.9655485141982,  977.0933860494961, 1019.6475903400293, 0.49700263380698306, 0.849912191476386 , -7.42396940995815  , -13.815510557964274, -10.337963665598187, -10.23741879834215 ,          30.0,         5.0,       1000.0, none                                        ,         0, 0.10090082704483194  , -2.9437564629911015, -5.03445148580181     ,    269.85141522303417,            0
2025-12-01 14:34:25.400, 30.124558280870545, 30.084778361129167, 30.176908545523872, 1.6213368135383421, 1.6112518696565825, 1.6380827421683093, 1004.4045489723775,  988.0718811114143, 1015.8500234823262, 0.4893369370677213 , 0.8476757685415421, -7.071820288133181 , -10.227293169497022, -10.009969059296365, -9.790578876703313 ,          30.0,         5.0,       1000.0, none                                        ,         0, 0.12455828087054499  , -2.8159159650037626, 4.4045489723774836    ,    237.44577245426473,            0
2025-12-01 14:34:26.449, 30.153877389106558, 30.084778361129167, 30.22300999210455 , 1.6276798440461424, 1.616675944991297 , 1.6327738504250329,  999.6019528142449,  981.4233533345255, 1030.8368531955766, 0.48605074982435315, 0.8489826564815126, -6.362461447206456 , -13.815510557964274, -10.91041282395728 , -10.537291106878168,          30.0,         5.0,       1000.0, none                                        ,         0, 0.15387738910655813  , -2.3854596566220594, -0.3980471857551038   ,    266.40781345202936,            0
2025-12-01 14:34:27.496, 30.128535672855328, 30.084778361129167, 30.199956227889857, 1.6285063504822255, 1.622070758380417 , 1.6354318193339759,  996.8920360486552,  977.0583793833315, 1018.3208618044985, 0.4990797446629413 , 0.8511018559305054, -6.064366126149454 , -13.815510557964274, -10.34113400421064 , -10.561223390189298,          30.0,         5.0,       1000.0, none                                        ,         0, 0.1285356728553282   , -2.3407334873235963, -3.1079639513448      ,    324.1529537141593 ,            0
2025-12-01 14:34:28.543, 30.16309144512877 , 30.084778361129167, 30.199956227889857, 1.619646693324833 , 1.6139675848935855, 1.6247572901783252,  993.6688987322816,  945.3919539329238, 1031.960596017301 , 0.49070831609925164, 0.8507139708744937, -7.27052388681818  , -13.815510557964274, -9.746178673500207 , -10.269990861095252,          30.0,         5.0,       1000.0, none                                        ,         0, 0.16309144512877083  , -2.9699604120462553, -6.331101267718395    ,    356.35803771664166,            0
2025-12-01 14:34:29.596, 30.122461938687387, 30.061760883079785, 30.176908545523872, 1.6176589873919565, 1.6139675848935855, 1.6247572901783252,  999.1935330044721,  990.9516090045101, 1009.6288218058202, 0.49288796713662947, 0.8497376408781748, -8.040684055770829 , -13.815510557964274, -10.977296368831986, -10.610567985444499,          30.0,         5.0,       1000.0, none                                        ,         0, 0.12246193868738686  , -3.1875030390045085, -0.8064669955278987   ,    287.75686551185686,            0
