timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault,temp_dev,ph_dev,rpm_dev,dist_sq,pred_anomaly
2025-12-01 18:21:38.856,29.825662158768605,29.74014002661994,29.90080577642732,1.204426233202079,1.187575062543256,1.216238843966486,951.8165171868942,934.1337484785705,966.0680013291546,0.9944534323719996,0.813580284644835,-1.509773315431533,-13.815510557964274,-7.553353617104805,-10.696364425693051,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-4.174337841231395,-1.0940872253218732,1.8165171868942025,176433.02421202062,1
2025-12-01 18:21:39.474,29.90311575497474,29.831913864646026,29.969750834932256,1.1962607944195225,1.17923220290398,1.2202674144201473,952.5650111207651,939.2071322317599,968.4606181740365,0.9928970218756822,0.8088347953926943,-1.5016571188820846,-13.815510557964274,-7.657296790940046,-10.354801463078616,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-4.096884245025262,-1.178547112604317,2.5650111207651207,173808.45073872537,1
2025-12-01 18:21:40.886,29.930053577727122,29.877835918624385,29.969750834932256,1.1943496441660166,1.17923220290398,1.216238843966486,950.5880373179192,930.6746799523812,982.6098040362451,0.993428500409788,0.812814191376165,-1.4922127757326342,-13.815510557964274,-7.6443823334030485,-10.167070953441627,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-4.069946422272878,-1.1992838781350896,0.588037317919202,172610.76661014694,1
2025-12-01 18:21:41.934,29.999028366120683,29.92378153941172,30.061760883079785,1.1860633469192952,1.175034525833822,1.1958488943678738,945.1026107703398,916.336729562426,964.8069434286961,0.9921901266614541,0.8156358413370556,-1.4858273031571825,-13.815510557964274,-7.625837534721741,-10.14257174027651,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-4.000971633879317,-1.294019525238814,-4.897389229660234,170242.11941707766,1
2025-12-01 18:21:42.984,30.02035456008059,29.92378153941172,30.061760883079785,1.1838293866952547,1.1708191539677475,1.1958488943678738,953.9647182734556,915.761056777578,970.9359014071442,0.9893054255947387,0.8078092864298536,-1.4779723694958138,-13.815510557964274,-7.723623476998091,-9.880918720071707,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.979645439919409,-1.3210297834299787,3.96471827345556,168591.06169682828,1
2025-12-01 18:21:44.032,30.05758406393352,29.992744394509828,30.10780185277025,1.1754168617938419,1.1623347246882005,1.187575062543256,944.8253166794057,922.3068189983364,963.8440675724371,0.988681229064138,0.815971128646466,-1.4731139044035026,-13.815510557964274,-7.753842701247821,-10.076196098108303,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.9424159360664817,-1.429230742274817,-5.17468332059434,168135.15639507564,1
2025-12-01 18:21:45.082,30.068683515635474,29.946763221075685,30.15386693132399,1.1750345258338222,1.166585937493511,1.187575062543256,953.0021895801676,939.6124499399473,971.5171135298693,0.9868321577505252,0.8107726067140428,-1.4657908275617269,-13.815510557964274,-7.629509378268715,-10.952349797362105,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.931316484364526,-1.4344148191093826,3.0021895801676237,167236.6548643996,1
2025-12-01 18:21:46.129,30.13921508293924,30.084778361129167,30.199956227889857,1.1677422294189326,1.1580653618856236,1.1834123331117545,949.4661059535619,920.1730753867002,969.531939142814,0.9931529924775407,0.814705274496485,-1.4608314950721673,-13.815510557964274,-7.552999105432938,-9.54441776731853,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.8607849170607587,-1.538390972117308,-0.5338940464381494,166109.07679586875,1
2025-12-01 18:21:47.177,30.190742014949386,30.15386693132399,30.22300999210455,1.1606291662382004,1.1494715617067348,1.1708191539677475,946.9425034264559,930.7432460600066,960.2704448899214,0.9956658687282541,0.812821508463788,-1.4571242910475166,-13.815510557964274,-7.675452772030054,-10.335934748600822,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.809257985050614,-1.6505677359129267,-3.0574965735440855,164410.51103936072,1
2025-12-01 18:21:48.226,30.225118001165757,30.176908545523872,30.33837052090246,1.1588429666573317,1.1494715617067348,1.166585937493511,957.0711559870538,943.1001944256561,975.0286378648294,0.9921151322813113,0.8109266649033703,-1.450989770125812,-13.815510557964274,-7.519252069774674,-10.103888026339131,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.7748819988342426,-1.6806946766195574,7.071155987053771,164686.86688747595,1
2025-12-01 18:21:49.274,30.267046700028672,30.199956227889857,30.31528614165353,1.1533869922524087,1.1494715617067348,1.1623347246882005,945.168860651398,917.9931145775008,962.5723439493661,0.9940477612071944,0.8141206306934327,-1.4479390447639495,-13.815510557964274,-7.617666485757387,-9.92500851367631,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.732953299971328,-1.7784021565217634,-4.831139348602051,161570.4907675987,1
2025-12-01 18:21:50.325,30.29221649059815,30.199956227889857,30.33837052090246,1.1455801250798083,1.132059176414209,1.1623347246882005,957.9431276297943,933.5562413449912,979.3644740782836,0.9891419108941424,0.8112341042414307,-1.4446853794096082,-13.815510557964274,-7.70590554045399,-10.253893127635427,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.7077835094018496,-1.9361041222798268,7.943127629794276,160115.41397536892,1
2025-12-01 18:21:51.372,30.32452728773834,30.26913582088912,30.407660699495523,1.147743903587023,1.1276582905570596,1.1580653618856236,950.7111511286851,930.3358441916944,982.505588397712,0.9942080304565193,0.8101770330906218,-1.4407167931887168,-13.815510557964274,-7.737877427201111,-9.892644657631514,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.6754727122616586,-1.8899738890995246,0.71115112868506,160989.90150246845,1
2025-12-01 18:21:52.074,30.39842635485605,30.33837052090246,30.453885157399668,1.143411654480683,1.132059176414209,1.1494715617067348,948.8415706834054,934.2585606007036,978.8546586597358,0.9888044394981801,0.8104100045118463,-1.436495105996835,-13.815510557964274,-7.736882412378136,-10.253687580872763,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.601573645143951,-1.9844657011558546,-1.1584293165946065,157722.71358942648,1
2025-12-01 18:21:53.074,30.419219608618313,30.361461064427374,30.47700672953016,1.1403678740728056,1.1276582905570596,1.1537776934429607,957.2300168460267,935.1787982128509,966.1656771947942,0.9956407753868175,0.8099927640844531,-1.4344517904490868,-13.815510557964274,-7.576948119157853,-10.469696038168898,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.580780391381687,-2.0563593271319114,7.230016846026729,157666.39327172295,1
2025-12-01 18:21:54.518,30.430783388619673,30.361461064427374,30.523268629519976,1.138822677247123,1.1276582905570596,1.1494715617067348,951.7693723156613,940.4972417364484,967.3534114198701,0.9906995419993122,0.8103195355150548,-1.4313377360189905,-13.815510557964274,-7.465637174755767,-10.0332224085444,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.5692166113803268,-2.0948450425228176,1.7693723156612577,157531.84980754188,1
2025-12-01 18:21:55.566,30.49172898132102,30.43076981867415,30.54640898517698,1.1316598952439745,1.1143382190499032,1.1494715617067348,943.0699896052505,917.6137252991334,971.0675990097714,0.996740459800952,0.8130665846051996,-3.7621468210091873,-13.815510557964274,-9.64490840926479,-10.552312436560985,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.508271018678979,-2.294624536031798,-6.930010394749502,155387.33929440042,1
2025-12-01 18:21:56.614,30.532541138562674,30.47700672953016,30.66220537751684,1.1390605552991926,1.1276582905570596,1.1537776934429607,944.8963528821162,925.4540850227498,963.4065154896573,0.988662724040774,0.8138335528445582,-5.717289049596415,-13.815510557964274,-9.431434837788172,-10.523423340597319,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.4674588614373256,-2.0888268982165474,-5.103647117883838,155455.49556862304,1
2025-12-01 18:21:57.272,30.583462553399848,30.500134548940025,30.685383676607103,1.1329370342141303,1.1187979857762913,1.1537776934429607,953.230230652484,928.9157255732268,972.612042899291,0.9853758921760287,0.8113515945566607,-5.595929045742442,-13.815510557964274,-10.009290194494602,-11.193432801525468,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.4165374466001524,-2.2560649883034887,3.2302306524840105,152732.99797290834,1
2025-12-01 18:21:58.273,30.59040465590673,30.523268629519976,30.685383676607103,1.1338141220555993,1.1187979857762913,1.1451468069780213,938.7203098849716,927.1008222453139,953.4552028504096,0.9946196239910652,0.8162753210929943,-5.46741004229917,-13.815510557964274,-10.301523197895424,-10.303996678517473,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.409595344093269,-2.230392275989157,-11.279690115028416,153131.56720676582,1
2025-12-01 18:21:59.274,30.629778610119235,30.54640898517698,30.70856834858614,1.1316199583571502,1.1187979857762913,1.140803267476903,952.9712391977846,920.6732735365074,972.9448528824817,0.9860692798320126,0.8114883701024374,-5.342023702500809,-13.815510557964274,-10.227293838760769,-9.892757958314593,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.370221389880765,-2.2958538105058137,2.971239197784598,150921.53202773535,1
2025-12-01 18:22:00.374,30.68117811924909,30.59270857743263,30.731759407493826,1.132059176414209,1.1187979857762913,1.140803267476903,942.1924682094967,924.8355500179017,960.1073299690036,0.9894365385290675,0.8153957664248641,-5.203384408523994,-13.815510557964274,-10.725884809515499,-9.356695522309824,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.3188218807509102,-2.282414194337575,-7.807531790503276,148887.94242020167,1
2025-12-01 18:22:01.376,30.706269047828705,30.639033437292426,30.801371046439044,1.136877885528793,1.1187979857762913,1.1537776934429607,951.2100614313207,938.7651154505211,963.0272822479332,0.9927289250300213,0.8140858945811156,-5.012543374296263,-13.815510557964274,-9.770029288906152,-10.180989686785715,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.2937309521712947,-2.145397943741285,1.210061431320696,149916.41246118463,1
2025-12-01 18:22:02.473,30.7465319158555,30.66220537751684,30.824587793796354,1.1304610942884472,1.1143382190499032,1.1451468069780213,941.226273281003,926.9497453463758,962.7557701411691,0.9942241325249721,0.8163765982571785,-5.958467210981796,-10.127364965196168,-10.273569583990916,-9.86360072771211,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.253468084144501,-2.3321764422583326,-8.773726718996954,148055.02735348084,1
2025-12-01 18:22:03.572,30.790827346342663,30.731759407493826,30.84781099853467,1.1348496895850126,1.1232379512596786,1.1537776934429607,950.5033972450456,919.3245500097782,974.3609897075984,0.9931210361430748,0.814743329659601,-5.87292410196286,-13.815510557964274,-9.558248013743144,-10.339223978064648,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.209172653657337,-2.200877815928883,0.5033972450455622,146980.37014991997,1
2025-12-01 18:22:05.071,30.841480333702727,30.778160742338287,30.871040674795495,1.1308608543086334,1.1143382190499032,1.1451468069780213,959.0927802826117,945.1466695437621,973.6047779953038,0.9974495171432101,0.8122575765434007,-6.262461664623824,-13.815510557964274,-9.518580506074874,-10.558826611383608,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.1585196662972734,-2.319501809796698,9.09278028261167,145304.84560436313,1
2025-12-01 18:22:06.052,30.866831226021862,30.75495686738668,30.94076867438605,1.1284598935469492,1.1143382190499032,1.1364407793061737,948.3459207433181,925.2194494387549,974.7496541949563,0.9873820877092736,0.815046868071861,-6.2169971953234135,-13.815510557964274,-10.35008267552643,-10.076802293186597,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.133168773978138,-2.3980774701158256,-1.6540792566819391,143960.36469871117,1
2025-12-01 18:22:07.101,30.87104910477553,30.801371046439044,30.94076867438605,1.1316199583571505,1.1187979857762913,1.140803267476903,951.6472231149479,928.7261614045547,970.591597615438,0.9951669533736858,0.8142073590934731,-6.126906127250586,-13.815510557964274,-9.698816643778427,-10.584504021176127,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.1289508952244702,-2.2958538105058093,1.6472231149479057,145145.033030338,1
2025-12-01 18:22:08.244,30.94923360922968,30.89427683673756,31.01055542842647,1.1340531943789047,1.1232379512596786,1.140803267476903,951.8844865787186,933.5251298142925,979.1214033287603,0.9946266080897129,0.8138408794594864,-5.7476751178996714,-13.815510557964274,-10.19683883249958,-10.166425341941789,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.0507663907703204,-2.2235035206808584,1.8844865787185654,143275.68058229669,1
2025-12-01 18:22:09.198,30.964033893560487,30.89427683673756,31.033830802754835,1.1332560642624463,1.1232379512596786,1.1451468069780213,949.1914986344505,930.9158044663952,965.3533659870545,0.9966454356239015,0.8133842541484476,-5.591506210813537,-13.815510557964274,-9.318595978708926,-9.953632618009971,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-3.0359661064395134,-2.246653022078607,-0.8085013655495459,142942.62255612615,1
2025-12-01 18:22:10.246,31.005912829915406,30.917519498536706,31.080401321538602,1.1342523776637587,1.1187979857762913,1.1537776934429607,955.8125164324053,929.7194235843642,976.3474441900444,0.9954202312825121,0.8121147695935095,-5.416522456703283,-13.815510557964274,-9.672796212910766,-10.092038273731667,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.994087170084594,-2.217798921040525,5.812516432405346,141640.04468185088,1
2025-12-01 18:22:11.294,31.035958713925478,30.96402437849605,31.103696494607163,1.1368381564936405,1.1187979857762913,1.1451468069780213,943.9749775095897,911.4558322100197,969.9736184910539,0.9905177825726014,0.8135876427840697,-5.1809789285583605,-13.815510557964274,-10.214184372563313,-9.562253404887091,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.964041286074522,-2.1464567184569523,-6.025022490410265,140876.45094779885,1
2025-12-01 18:22:12.344,31.078087673300423,30.98728662509444,31.150306739763153,1.1346904412880756,1.1276582905570596,1.140803267476903,940.4371426681819,924.907754408258,967.9997749309093,0.9903628237948915,0.8193065767148964,-5.110791721169305,-13.815510557964274,-9.610641346034152,-9.41165677356129,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.9219123266995766,-2.20536218832553,-9.562857331818122,139393.98464045709,1
2025-12-01 18:22:13.392,31.103703120225433,31.057112762359566,31.150306739763153,1.1328572607963625,1.1187979857762913,1.140803267476903,948.2659638064837,921.3009548607674,973.675506763426,0.9951925226347192,0.8165586978525421,-4.9970800913771924,-13.815510557964274,-10.382925052703,-11.512970382105275,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.8962968797745674,-2.2584318867154995,-1.7340361935163173,139721.63151010431,1
2025-12-01 18:22:14.441,31.143326176181905,31.057112762359566,31.19694361270507,1.136877885528793,1.1276582905570596,1.1494715617067348,956.6821894879042,938.962598365742,973.5293123758061,0.9903581468533045,0.8106726060285514,-4.862012889894926,-13.815510557964274,-10.312219572530127,-10.263998267544723,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.8566738238180953,-2.145397943741289,6.682189487904225,137774.08449388604,1
2025-12-01 18:22:15.515,31.15032471786361,31.057112762359566,31.243607228596147,1.1303011455233758,1.1232379512596786,1.1451468069780213,948.8838666268623,929.4631738448105,973.6668586175609,0.9887011914241569,0.8146730715445711,-4.833466455380961,-13.815510557964274,-9.95808249266104,-10.39064142710264,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.8496752821363884,-2.3372916209264463,-1.1161333731377,138218.1637911869,1
2025-12-01 18:22:16.542,31.218164696766245,31.12699829589843,31.290297702886846,1.1316598952439743,1.1143382190499032,1.140803267476903,944.1279127184897,932.2828099168594,964.6725505534837,0.9916214443097296,0.8169637290671677,-5.594298827125405,-13.815510557964274,-10.692576218913524,-10.60974196155245,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.7818353032337555,-2.2946245360318023,-5.872087281510289,136573.32504644757,1
2025-12-01 18:22:17.597,31.23894489287984,31.173621840569922,31.290297702886846,1.1329370342141307,1.1232379512596786,1.1451468069780213,955.4145036525906,932.9256865609177,979.6973403296063,0.9963189763150286,0.8147597934397286,-5.965893930419474,-13.815510557964274,-9.937376255616984,-9.72765742209192,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.7610551071201606,-2.2560649883034714,5.414503652590611,136418.378759218,1
2025-12-01 18:22:18.649,31.256351392463852,31.19694361270507,31.337015151316507,1.1288604542078362,1.1187979857762913,1.140803267476903,946.4793646086179,925.3601266899834,963.7898692843632,0.9909694479369353,0.8153455937186895,-5.798579610984945,-13.815510557964274,-9.484280784590712,-9.549999152774127,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.743648607536148,-2.3845452455317524,-3.520635391382143,136568.97538774708,1
2025-12-01 18:22:19.684,31.311543944256233,31.19694361270507,31.383759689915564,1.1284598935469494,1.1143382190499032,1.1451468069780213,957.6729467432361,941.3090438553866,965.9774502054689,0.9909132006284419,0.8116709446940926,-5.988515944076103,-13.815510557964274,-10.008146663213273,-10.098718145961639,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.6884560557437673,-2.398077470115816,7.672946743236139,134124.29223523493,1
2025-12-01 18:22:20.731,31.33469249335689,31.266949101214664,31.430531435006856,1.1342523776637587,1.1276582905570596,1.1451468069780213,953.5729839080848,932.7000452026775,973.5279046723831,0.9947101540260601,0.8126341236088918,-6.012602682582339,-13.815510557964274,-10.279174496335283,-10.90310592583732,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.66530750664311,-2.217798921040525,3.5729839080847796,135361.3165459669,1
2025-12-01 18:22:21.781,31.409274649144344,31.36038402708158,31.45392754641847,1.1364407793061728,1.1187979857762913,1.1580653618856236,948.2174044760776,920.2677932150239,986.0392656926015,0.9944059402163918,0.8142356718983805,-5.687756520390157,-13.815510557964274,-9.770389792866228,-9.818579270456757,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-2.5907253508556565,-2.157106581622159,-1.7825955239223958,133196.65990118944,1
2025-12-01 18:22:22.830,31.414188938634926,31.290297702886846,31.5007403199981,0.21686612945393022,-13.815510557964274,1.1364407793061737,939.5445992771265,918.9746489491308,960.8831275374562,0.9905665858747199,0.819064298116821,-6.5615024388325365,-3.189319088304721,-10.544161510733042,-9.19855645310323,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.5858110613650744,-13.815510557964274,-10.455400722873492,4665453.547238411,1
2025-12-01 18:22:23.881,31.41990986887531,31.36038402708158,31.477330503207725,-13.815510557964274,-13.815510557964274,-13.815510557964274,954.0631662755317,942.5851336283126,963.8546940891634,0.9884487294888121,0.8132459288635324,-13.815510557964274,-2.643951044314388,-9.845717180193756,-8.539995804330923,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.5800901311246918,-13.815510557964274,4.063166275531671,2196763.446725253,1
2025-12-01 18:22:24.926,31.460329471882872,31.36038402708158,31.57101107689016,-13.815510557964274,-13.815510557964274,-13.815510557964274,952.1667863107483,933.5772851908604,972.9854800988921,0.9963370664597739,0.8135552466345807,-13.815510557964274,-2.382119950737467,-9.553274442886574,-8.471745068690945,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.539670528117128,-13.815510557964274,2.166786310748307,2196642.4636253836,1
2025-12-01 18:22:25.975,31.50926361843591,31.45392754641847,31.594448480292954,-13.815510557964274,-13.815510557964274,-13.815510557964274,945.2587013420355,932.6013685960405,966.7144021291484,0.9922398555265182,0.8166606343828694,-13.815510557964274,-2.1748139621800453,-10.22381290484138,-8.691566069915243,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.4907363815640906,-13.815510557964274,-4.741298657964535,2195697.5094854576,1
2025-12-01 18:22:27.022,31.528851372617833,31.45392754641847,31.594448480292954,-13.815510557964274,-13.815510557964274,-13.815510557964274,948.6122116374843,934.0171898534024,959.7655980821594,0.9966869179219191,0.814897012579243,-13.815510557964274,-2.010385983487213,-9.593806532579043,-8.293672262097623,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.471148627382167,-13.815510557964274,-1.387788362515721,2194753.9391763643,1
2025-12-01 18:22:28.077,31.560369656824594,31.5007403199981,31.641344102031326,-13.815510557964274,-13.815510557964274,-13.815510557964274,952.6229644879343,939.1146377417808,988.4159038667283,0.9964766240085922,0.8140736744911906,-13.815510557964274,-1.8692153434433694,-10.813700568554715,-7.953204390528321,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.4396303431754056,-13.815510557964274,2.6229644879342686,2194679.3650710615,1
2025-12-01 18:22:29.123,31.6038310757628,31.57101107689016,31.664802349858064,-13.815510557964274,-13.815510557964274,-13.815510557964274,949.6454575931563,925.7600453571711,963.5073232660816,0.9959490837449652,0.8166613711974449,-13.815510557964274,-1.7455307565033775,-9.901166371659228,-7.992718258725395,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.3961689242372017,-13.815510557964274,-0.35454240684373417,2194044.6606420996,1
2025-12-01 18:22:30.169,31.622597679943294,31.547580592169197,31.711739793296886,-13.815510557964274,-13.815510557964274,-13.815510557964274,951.9738488399504,941.3404801975412,964.8562051274344,0.9903571800165153,0.8129261984780147,-13.815510557964274,-1.6404490062980284,-9.5036555817297,-7.848728354072434,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.3774023200567065,-13.815510557964274,1.9738488399503922,2193046.1936408733,1
2025-12-01 18:22:31.219,31.649887037813233,31.57101107689016,31.711739793296886,-13.815510557964274,-13.815510557964274,-13.815510557964274,952.5252407494609,941.841852940173,963.869520014053,0.9969337774521108,0.8137267105902776,-13.815510557964274,-1.5408421342144907,-9.703509824102879,-7.736979523581271,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.350112962186767,-13.815510557964274,2.5252407494608633,2192192.7718080995,1
2025-12-01 18:22:32.267,31.674200308015863,31.594448480292954,31.7352190185145,-13.815510557964274,-13.815510557964274,-13.815510557964274,957.6239884590152,937.2670769320923,995.4557914856671,0.992845003708888,0.8114369707263862,-13.815510557964274,-1.450264229267419,-11.028390356310002,-7.744312967542208,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.3257996919841375,-13.815510557964274,7.623988459015209,2191313.92966004,1
2025-12-01 18:22:33.316,31.735229872214756,31.664802349858064,31.80569888619567,-13.815510557964274,-13.815510557964274,-13.815510557964274,955.7837455759884,932.55093098222,999.2697758533534,0.996595575907094,0.8102228334907694,-13.815510557964274,-1.3672135937970504,-9.858731503202895,-7.612043944502711,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.264770127785244,-13.815510557964274,5.783745575988405,2191067.1224458846,1
2025-12-01 18:22:34.363,31.74803929337564,31.688267575348846,31.82920628899916,-13.815510557964274,-13.815510557964274,-13.815510557964274,951.251320557524,938.3633144212095,976.3946151483394,0.9985373209742835,0.8105766374609327,-13.815510557964274,-1.2870258422124743,-9.979270614864804,-7.39537105805788,34.0,3.0,950.0,"{'name': 'therm_voltage_bias', 'id': None}, {'name': 'ph_offset_bias', 'id': None}",1,-2.2519607066243594,-13.815510557964274,1.251320557523968,2191518.0699660745,1
