timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,setpoint_temp,setpoint_ph,setpoint_rpm,faults_active,has_fault,temp_dev,ph_dev,rpm_dev,temp_range,ph_range,rpm_range,dist_sq,pred_anomaly,prob_fault,fault_guess
2025-12-02 07:37:39.771,24.937235802456218,23.522991498155363,30.43076981867415,1.6364930319035493,1.6247572901783252,1.6538423776223454,997.7272337953993,974.8063597121089,1014.1015377217143,0.6499655419128801,0.8526885615630377,-5.7998006401048405,-13.815510557964274,-10.096908773361857,-9.871591159245819,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-5.062764197543782,-1.9868830609697432,-2.272766204600657,6.907778320518787,0.14983889223239633,39.295178009605365,431532.47421574104,1,0.8268876764804578,N/A
2025-12-02 07:37:40.872,23.608191520550395,23.522991498155363,23.69738435366196,1.6531313930146365,1.640726656186505,1.6667883015240161,1000.4067098043488,987.0980928621481,1015.4184999739592,0.663504534226669,0.8488376602885626,-5.164371154518563,-13.815510557964274,-9.721915905968954,-9.348802357205887,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.391808479449605,-1.4991921756742352,0.4067098043487931,0.17439285550659633,0.13621717475672845,28.320407111811164,345015.0617284323,1,0.8566168995164694,N/A
2025-12-02 07:37:42.439,23.61612334928419,23.522991498155363,23.741008200700435,1.685324509963564,1.661630026115934,1.7095914860954133,999.3264143328568,980.958967827746,1020.3593638857544,0.6685659258742886,0.8515883410709114,-4.49096212262717,-13.815510557964274,-10.723517624618394,-9.632905061532899,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.383876650715809,-0.9308940421405884,-0.673585667143243,0.21801670254507144,0.25881263203778726,39.40039605800837,289708.0718552141,1,0.8507566071230331,N/A
2025-12-02 07:37:43.465,23.631971887562198,23.566574506032623,23.69738435366196,1.6857835413302003,1.6538423776223454,1.7194020423903507,996.471219466439,970.9095843496902,1028.7404383905498,0.6875083484885346,0.8512432603002286,-4.327607799752507,-13.815510557964274,-9.292596115128106,-10.739903534868457,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.368028112437802,-0.9246309241119379,-3.528780533560962,0.13080984762933667,0.3541646543674961,57.83085404085955,291560.56309088116,1,0.8550661212474029,N/A
2025-12-02 07:37:44.488,23.67558223706457,23.610167593311758,23.76282402902575,1.6538423776223463,1.645993605337759,1.6590408760502107,998.2864111537934,978.823727219622,1015.9223922821488,0.6865521872273358,0.849681416713082,-4.360072281271435,-13.815510557964274,-10.091772290165299,-10.392684022391654,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.324417762935429,-1.4826929470973211,-1.7135888462065623,0.15265643571399323,0.06810858737836423,37.098665062526834,342349.1575011748,1,0.8548121189284175,N/A
2025-12-02 07:37:45.074,23.70175215938493,23.610167593311758,23.76282402902575,1.648616713526397,1.6380827421683093,1.6564450048807124,993.10326794246,974.8522064670973,1006.1068427501432,0.693000181716384,0.854305713387272,-4.301218875753332,-13.815510557964274,-10.18942973658078,-10.079522484225109,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.298247840615069,-1.6105281973285785,-6.896732057540021,0.15265643571399323,0.09535202232970796,31.254636283045897,356250.5570856527,1,0.8511695082528434,N/A
2025-12-02 07:37:46.537,23.758862987231524,23.675576313176236,23.85011362859177,1.6602185935456468,1.640726656186505,1.6971913745565352,998.4564107720603,980.3365640852745,1012.463553828842,0.7003278671903647,0.8516336138610299,-4.084988867144613,-13.815510557964274,-10.170538087851472,-9.307015860409043,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.241137012768476,-1.3453035942272353,-1.5435892279397194,0.17453731541553452,0.29967778446480775,32.12698974356749,331179.2448850199,1,0.8569179924560227,N/A
2025-12-02 07:37:47.662,23.770764221537615,23.71919497920868,23.871942654571967,1.6774885644359123,1.6486167135263967,1.6921879536205275,1007.2803978737583,990.1014778421397,1035.4925264030383,0.7171876252660784,0.8489642108081135,-3.9380575055389495,-13.815510557964274,-9.179104916102737,-9.788451021812278,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.229235778462385,-1.0438467839227359,7.280397873758261,0.15274767536328682,0.23156919708643553,45.391048560898525,302682.9957798839,1,0.8610850891659217,N/A
2025-12-02 07:37:48.272,23.80210038953884,23.76282402902575,23.828287263956156,1.644153326980865,1.6274366238567897,1.6564450048807124,997.0803255542926,969.3896604100375,1024.713702810941,0.7185651903134808,0.8518122905515215,-3.9739016324433982,-13.815510557964274,-9.574100902971823,-10.122828450911145,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.19789961046116,-1.733725633214078,-2.9196744457074146,0.06546323493040518,0.14983889223240343,55.32404240090341,370843.00821328844,1,0.8550228514863274,N/A
2025-12-02 07:37:49.272,23.87631086589517,23.828287263956156,23.915608734235207,1.6180273792921163,1.5975615527997957,1.6354318193339759,989.0039004884663,973.3791003466827,1001.9752005012206,0.7210244626581096,0.8568517478139908,-4.9356713746065815,-9.180314442377634,-9.302936913854598,-10.138568950737948,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.123689134104829,-3.1434828903514105,-10.996099511533657,0.08732147027905057,0.19070404465941593,28.596100154537908,527398.4542047638,1,0.8527084077080456,N/A
2025-12-02 07:37:50.728,23.881868344139544,23.828287263956156,23.937445809764768,1.6015635583333043,1.5892564859891678,1.608528759222523,1004.6874337931908,973.8749534404521,1030.73103162279,0.7370105375081885,0.8511308186114985,-13.815510557964274,-8.233178305754583,-9.763692092147544,-10.75718343326099,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.118131655860456,-13.815510557964274,4.6874337931908485,0.1091585458086115,0.09535202232970796,56.8560781823378,2482106.757037748,1,0.8478354111918442,N/A
2025-12-02 07:37:51.371,23.891594939446215,23.828287263956156,23.959285590331774,1.603882385030875,1.592032512442769,1.616675944991297,994.3694613734926,977.0128950055757,1010.4250450121993,0.7387489817050852,0.852017534492202,-13.815510557964274,-8.007002483532686,-9.674469048385896,-9.318260255218865,30.0,5.0,1000.0,"{'name': 'therm_voltage_bias', 'id': None}",1,-6.108405060553785,-13.815510557964274,-5.630538626507359,0.13099832637561803,0.12259545728105259,33.41215000662362,2479566.805622861,1,0.8550763985471254,N/A
