timestamp,temp_mean,temp_min,temp_max,ph_mean,ph_min,ph_max,rpm_mean,rpm_min,rpm_max,heater_pwm,motor_pwm,acid_pwm,base_pwm,acid_dose_l,base_dose_l,temp_dev,ph_dev,rpm_dev
2025-11-26 09:14:58.645,0.20737143811298667,-1.2350637363601789,-0.23776069023024177,0.7458306175399713,0.38482972376182606,0.8235050523830416,-0.6422719702538352,-0.8888004319136832,1.0744153336290596,0.19242438093542016,-0.8329371812101619,2.0685574991250975,-0.583625179995832,2.2368887018981125,-1.3656533442556318,0.20737143811313347,0.7458306175399676,-0.6422719702538543
2025-11-26 09:14:59.659,-1.6781451521403479,-0.3507018379318272,-0.23776069023024177,0.24896889043158066,0.38482972376182606,0.2030828379371943,-1.466490292545411,-1.5192222510764057,-1.4911477530967803,1.5041923479054815,1.2112050640863097,-0.38280955680293166,-0.583625179995832,-0.40000483574001994,0.556204141487336,-1.6781451521402013,0.24896889043157697,-1.4664902925454302
2025-11-26 09:15:00.658,-0.8370843746895271,0.5338878768566425,0.6403240667635205,0.6065464284653269,0.7733553410614188,0.3581883915486435,-1.212268317466802,-0.2365835888399802,-1.2196482655492824,0.3559674150374096,0.7347855069538437,-0.061137715749819334,-0.583625179995832,-0.5383667140699406,0.5531998696329691,-0.8370843746893805,0.6065464284653233,-1.2122683174668212
2025-11-26 09:15:01.658,-0.836673424372569,-2.119198337984651,-0.23776069023024177,0.6244660317380982,0.38482972376182606,0.43574116835439086,-1.6418037696676788,-1.1064639882433454,-0.7881344883170386,-0.7661882424359133,1.9107858157224005,-0.04711115252954111,-0.583625179995832,-0.3886538165641033,-0.7091531619450793,-0.8366734243724223,0.6244660317380946,-1.6418037696676981
2025-11-26 09:15:02.742,-0.3586504335867894,0.5338878768566425,-0.23776069023024177,0.7319836513746504,0.6762239367365507,0.8235050523830416,1.870004449620285,1.26541848198276,0.4843569211174521,0.6722008527202118,-0.03081320267969647,-0.06530219551596438,-0.583625179995832,-0.8730032655314034,0.5698992897706008,-0.35865043358664267,0.7319836513746467,1.870004449620266
2025-11-26 09:15:03.867,-0.08342692883037771,0.5338878768566425,-1.115616556081336,0.8435739081186704,0.9676181497112184,0.8235050523830416,-0.3315106663259725,-2.4829382361694474,0.19262048061550785,-0.0869601228878932,0.6082011551641155,0.14314943586270137,-0.583625179995832,1.3926883230763727,-0.44651302198933146,-0.08342692883023094,0.8435739081186667,-0.3315106663259915
2025-11-26 09:15:04.858,0.20771112314481552,-1.2350637363601789,1.5186382339123026,0.6969589722506188,0.6762239367365507,0.59084672196584,-1.278102744184073,-1.2308068343683896,-0.09064068312543204,1.923480194570823,1.8497628165346751,-0.015094038672806216,-0.583625179995832,0.4406835090837558,2.217498725639372,0.20771112314496235,0.6969589722506151,-1.2781027441840922
2025-11-26 09:15:06.019,0.06172866002285504,0.5338878768566425,-1.115616556081336,0.6562326011761613,0.6762239367365507,0.59084672196584,0.033886492888444815,-1.6758860929786066,-0.08045747681814619,-0.7985377612909734,0.05060283620504099,-0.03029392539411033,-0.5758602735824947,0.5328213825431265,-0.2827341759334612,0.06172866002300182,0.6562326011761577,0.03388649288842572
2025-11-26 09:15:07.146,0.7871688878351191,0.5338878768566425,0.6403240667635205,0.623651504316593,0.6762239367365507,0.5132939451600926,0.1955816867278879,-1.248102382197971,0.8811506316992571,-0.22533518197222516,0.884054430275781,-0.0699287820012215,-0.583625179995832,0.6588741415193623,-1.1732517672017597,0.7871688878352661,0.6236515043165893,0.19558168672786883
2025-11-26 09:15:08.069,-1.4747775742273062,-1.2350637363601789,0.6403240667635205,0.31983277610113736,-0.003695893537817372,0.43574116835439086,1.9946793261207703,1.9436210334169013,0.8962499685290076,0.08521691569640552,-0.5385463069314324,-0.2802715578287281,-0.583625179995832,-0.9303140003459194,1.276842906313272,-1.4747775742271594,0.3198327761011337,1.994679326120751
2025-11-26 09:15:09.193,0.6417117942899889,1.4187059281369037,-0.23776069023024177,0.8272833596888803,0.9676181497112184,0.8235050523830416,0.6133046105883101,0.8266451918033074,0.40398490636535705,0.8342480474534313,0.06767531801099426,0.13796480321464286,-0.583625179995832,0.6377739652232178,1.5653585955381688,0.6417117942901358,0.8272833596888767,0.613304610588291
2025-11-26 09:15:10.259,-1.2433934526318058,-1.2350637363601789,-1.9932440492019825,1.1123679572100826,1.2590123626859366,1.133716159605945,-0.022743088156720655,-1.5594643609667558,0.4708295575072691,0.43186004101013176,-0.1798780925509698,0.5233964216162094,-0.583625179995832,-0.33908229008905144,1.151823807328566,-1.2433934526316592,1.112367957210079,-0.022743088156739748
2025-11-26 09:15:11.358,-1.968568817262963,-0.3507018379318272,-1.9932440492019825,1.7314087975418457,1.9389321929602477,1.9092439276632414,-2.1968695851558766,-2.5426973197428677,0.235041245900641,0.89316356174645,2.976749389491866,1.1400306937089844,-0.583625179995832,-0.06407672398515306,1.2565486142564946,-1.9685688172628164,1.7314087975418422,-2.1968695851558957
2025-11-26 09:15:12.366,-1.7944501153850683,-0.3507018379318272,-1.115616556081336,2.6673008048328857,2.813114831884409,2.2194550348861855,-1.6232398997561466,-0.24635135836744382,-1.0119670687804423,0.9115413299395697,0.5949169809993162,2.0022298618715233,-0.583625179995832,-0.9249564649484976,-1.4011883361826643,-1.7944501153849217,2.667300804832882,-1.623239899756166
2025-11-26 09:15:13.459,-2.6930696849326377,-1.2350637363601789,-1.115616556081336,2.2771421699395886,2.521720618909691,1.9092439276632414,1.380459362087712,0.5010387266170732,-0.7410242054987525,0.6836900258398151,0.5096784928391078,2.26661805275138,-0.583625179995832,0.17320364319200773,-0.6507597239223623,-2.6930696849324915,2.277142169939585,1.3804593620876928
2025-11-26 09:15:14.622,-1.0981627011553823,-1.2350637363601789,-0.23776069023024177,2.2934327183693672,2.327457810259891,1.9867967044689887,-0.2259233137390636,-0.006803393259463886,0.4433385420053418,-0.5661378295419984,1.2900289783869834,2.782919216163697,-0.583625179995832,-0.855490615232046,0.5798199256970723,-1.0981627011552357,2.2934327183693637,-0.2259233137390827
2025-11-26 09:15:15.643,0.9178509072775961,1.4187059281369037,0.6403240667635205,3.509522158652689,3.49303466215872,3.3827466869721374,2.1014730826321237,1.4760497042231477,2.185620694779189,0.5373299890247939,-1.0544991201822553,4.024531415582809,-0.583625179995832,0.027712953394018962,0.2125302560527839,0.917850907277743,3.5095221586526852,2.101473082632104
